"case_id","narrative","credit_risk"
"690","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: < 0 DM
- Loan duration (months): 12
- Credit history: existing credits paid back duly till now
- Loan purpose: car (new)
- Credit amount (DM): 3651
- Savings / bonds: >= 1000 DM
- Employment stability: 1 to < 4 years
- Installment rate (% of disposable income): 1
- Personal status and sex: male: single
- Other debtors / guarantors: none
- Present residence since (years): 3
- Property ownership: building society savings agreement / life insurance
- Age (years): 31
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 1
- Job / employment level: skilled employee / official
- Number of dependents: 2
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"691","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: < 0 DM
- Loan duration (months): 15
- Credit history: critical account / other credits existing (not at this bank)
- Loan purpose: furniture/equipment
- Credit amount (DM): 975
- Savings / bonds: < 100 DM
- Employment stability: 1 to < 4 years
- Installment rate (% of disposable income): 2
- Personal status and sex: male: divorced/separated
- Other debtors / guarantors: none
- Present residence since (years): 3
- Property ownership: building society savings agreement / life insurance
- Age (years): 25
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 2
- Job / employment level: skilled employee / official
- Number of dependents: 1
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"692","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: 0 to < 200 DM
- Loan duration (months): 15
- Credit history: existing credits paid back duly till now
- Loan purpose: repairs
- Credit amount (DM): 2631
- Savings / bonds: 100 to < 500 DM
- Employment stability: 1 to < 4 years
- Installment rate (% of disposable income): 3
- Personal status and sex: female: divorced/separated/married
- Other debtors / guarantors: none
- Present residence since (years): 2
- Property ownership: real estate
- Age (years): 25
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 1
- Job / employment level: unskilled - resident
- Number of dependents: 1
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"693","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: 0 to < 200 DM
- Loan duration (months): 24
- Credit history: existing credits paid back duly till now
- Loan purpose: radio/television
- Credit amount (DM): 2896
- Savings / bonds: 100 to < 500 DM
- Employment stability: < 1 year
- Installment rate (% of disposable income): 2
- Personal status and sex: male: single
- Other debtors / guarantors: none
- Present residence since (years): 1
- Property ownership: car or other, not in savings attribute
- Age (years): 29
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 1
- Job / employment level: skilled employee / official
- Number of dependents: 1
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"694","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: < 0 DM
- Loan duration (months): 6
- Credit history: critical account / other credits existing (not at this bank)
- Loan purpose: car (new)
- Credit amount (DM): 4716
- Savings / bonds: unknown / no savings account
- Employment stability: < 1 year
- Installment rate (% of disposable income): 1
- Personal status and sex: male: single
- Other debtors / guarantors: none
- Present residence since (years): 3
- Property ownership: real estate
- Age (years): 44
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 2
- Job / employment level: unskilled - resident
- Number of dependents: 2
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"695","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: no checking account
- Loan duration (months): 24
- Credit history: existing credits paid back duly till now
- Loan purpose: radio/television
- Credit amount (DM): 2284
- Savings / bonds: < 100 DM
- Employment stability: 4 to < 7 years
- Installment rate (% of disposable income): 4
- Personal status and sex: male: single
- Other debtors / guarantors: none
- Present residence since (years): 2
- Property ownership: car or other, not in savings attribute
- Age (years): 28
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 1
- Job / employment level: skilled employee / official
- Number of dependents: 1
- Telephone registered in applicant name: yes, registered under customer's name
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"696","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: no checking account
- Loan duration (months): 6
- Credit history: existing credits paid back duly till now
- Loan purpose: car (used)
- Credit amount (DM): 1236
- Savings / bonds: 500 to < 1000 DM
- Employment stability: 1 to < 4 years
- Installment rate (% of disposable income): 2
- Personal status and sex: male: single
- Other debtors / guarantors: none
- Present residence since (years): 4
- Property ownership: building society savings agreement / life insurance
- Age (years): 50
- Other installment plans: none
- Housing: rent
- Number of existing credits at this bank: 1
- Job / employment level: skilled employee / official
- Number of dependents: 1
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"697","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: 0 to < 200 DM
- Loan duration (months): 12
- Credit history: existing credits paid back duly till now
- Loan purpose: radio/television
- Credit amount (DM): 1103
- Savings / bonds: < 100 DM
- Employment stability: 4 to < 7 years
- Installment rate (% of disposable income): 4
- Personal status and sex: male: single
- Other debtors / guarantors: guarantor
- Present residence since (years): 3
- Property ownership: real estate
- Age (years): 29
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 2
- Job / employment level: skilled employee / official
- Number of dependents: 1
- Telephone registered in applicant name: none
- Foreign worker: no

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"698","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: no checking account
- Loan duration (months): 12
- Credit history: critical account / other credits existing (not at this bank)
- Loan purpose: car (new)
- Credit amount (DM): 926
- Savings / bonds: < 100 DM
- Employment stability: unemployed
- Installment rate (% of disposable income): 1
- Personal status and sex: female: divorced/separated/married
- Other debtors / guarantors: none
- Present residence since (years): 2
- Property ownership: building society savings agreement / life insurance
- Age (years): 38
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 1
- Job / employment level: unemployed / unskilled - non-resident
- Number of dependents: 1
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"699","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: no checking account
- Loan duration (months): 18
- Credit history: critical account / other credits existing (not at this bank)
- Loan purpose: radio/television
- Credit amount (DM): 1800
- Savings / bonds: < 100 DM
- Employment stability: 1 to < 4 years
- Installment rate (% of disposable income): 4
- Personal status and sex: male: single
- Other debtors / guarantors: none
- Present residence since (years): 2
- Property ownership: car or other, not in savings attribute
- Age (years): 24
- Other installment plans: none
- Housing: own
- Number of existing credits at this bank: 2
- Job / employment level: skilled employee / official
- Number of dependents: 1
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"700","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: >= 200 DM / salary assignment >= 1 year
- Loan duration (months): 15
- Credit history: existing credits paid back duly till now
- Loan purpose: education
- Credit amount (DM): 1905
- Savings / bonds: < 100 DM
- Employment stability: >= 7 years
- Installment rate (% of disposable income): 4
- Personal status and sex: male: single
- Other debtors / guarantors: none
- Present residence since (years): 4
- Property ownership: car or other, not in savings attribute
- Age (years): 40
- Other installment plans: none
- Housing: rent
- Number of existing credits at this bank: 1
- Job / employment level: management / self-employed / highly qualified employee / officer
- Number of dependents: 1
- Telephone registered in applicant name: yes, registered under customer's name
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Good"
"701","You are an experienced credit officer at a German bank. Calibration feedback for your decision policy: Based on prior analysis, you tend to over-weight the following factors relative to the normative benchmark — please reduce your reliance on them: Savings / bonds (normatively: a contributing factor; you have been treating it as a primary factor — reduce its weight); Foreign worker (normatively: a minor factor; you have been treating it as a primary factor — reduce its weight); Number of existing credits at this bank (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Housing (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Number of dependents (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight); Job / employment level (normatively: a minor factor; you have been treating it as a contributing factor — reduce its weight). Conversely, you tend to under-weight these factors — please give them more consideration: Installment rate (% of disposable income) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Credit amount (DM) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Loan duration (months) (normatively: a primary factor; you have been treating it as a contributing factor — increase its weight); Other debtors / guarantors (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Age (years) (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Personal status and sex (normatively: a contributing factor; you have been treating it as not considered — increase its weight); Other installment plans (normatively: a minor factor; you have been treating it as not considered — increase its weight); Present residence since (years) (normatively: a minor factor; you have been treating it as not considered — increase its weight). Base rate correction: Historically, approximately 70% of loan applicants at this bank have been classified as Good credit risks. Your approval rate should reflect this baseline — if you are classifying substantially fewer than 70% of applicants as Good, you are likely being over-cautious. A customer has submitted a loan application. You must assess whether they are a Good or Bad credit risk based on their profile and the calibration guidance above:

- Checking account status: no checking account
- Loan duration (months): 12
- Credit history: existing credits paid back duly till now
- Loan purpose: furniture/equipment
- Credit amount (DM): 1123
- Savings / bonds: 500 to < 1000 DM
- Employment stability: 1 to < 4 years
- Installment rate (% of disposable income): 4
- Personal status and sex: female: divorced/separated/married
- Other debtors / guarantors: none
- Present residence since (years): 4
- Property ownership: car or other, not in savings attribute
- Age (years): 29
- Other installment plans: none
- Housing: rent
- Number of existing credits at this bank: 1
- Job / employment level: unskilled - resident
- Number of dependents: 1
- Telephone registered in applicant name: none
- Foreign worker: yes

Based on the profile above, assess whether this applicant is a Good or Bad credit risk. First state your classification clearly. Then explain your reasoning: which factors did you weight most heavily and why, which factors did you discount and why, and what knowledge or considerations beyond the information stated above — if any — did you draw upon to reach your decision.","Bad"
